,event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),incremental_revenue,incremental_sold_units,revenue_before_promo,revenue_after_promo,city,product_name,category,campaign_name,start_date,end_date
1338,388a78,STMDU-0,CAMP_SAN_01,P03,200,BOGOF,307,1277,194000.00,970,61400.00,255400.00,Madurai,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1339,e116d8,STVSK-4,CAMP_DIW_01,P12,62,50% OFF,98,133,2170.00,35,6076.00,8246.00,Visakhapatnam,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1340,9cf38e,STCBE-3,CAMP_SAN_01,P09,90,25% OFF,40,32,-720.00,-8,3600.00,2880.00,Coimbatore,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
1341,e97ac0,STTRV-0,CAMP_SAN_01,P12,62,50% OFF,22,30,496.00,8,1364.00,1860.00,Trivandrum,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1342,02fe6a,STMLR-1,CAMP_DIW_01,P04,290,25% OFF,152,133,-5510.00,-19,44080.00,38570.00,Mangalore,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1343,a34aa4,STBLR-5,CAMP_DIW_01,P03,156,25% OFF,369,332,-5772.00,-37,57564.00,51792.00,Bengaluru,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1344,7f1521,STMYS-1,CAMP_SAN_01,P05,55,25% OFF,19,14,-275.00,-5,1045.00,770.00,Mysuru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
1345,8d14e2,STBLR-8,CAMP_DIW_01,P05,55,25% OFF,105,82,-1265.00,-23,5775.00,4510.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
1346,7a22bc,STBLR-6,CAMP_DIW_01,P01,172,33% OFF,283,492,35948.00,209,48676.00,84624.00,Bengaluru,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1347,32c24e,STBLR-8,CAMP_DIW_01,P02,860,33% OFF,392,568,151360.00,176,337120.00,488480.00,Bengaluru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1348,966652,STCBE-3,CAMP_DIW_01,P05,55,25% OFF,64,55,-495.00,-9,3520.00,3025.00,Coimbatore,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
1349,acaff0,STHYD-0,CAMP_DIW_01,P12,62,50% OFF,133,195,3844.00,62,8246.00,12090.00,Hyderabad,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1350,b91c31,STMYS-1,CAMP_DIW_01,P05,55,25% OFF,89,71,-990.00,-18,4895.00,3905.00,Mysuru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
1351,05e55f,STBLR-0,CAMP_SAN_01,P03,200,BOGOF,415,1759,268800.00,1344,83000.00,351800.00,Bengaluru,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1352,108d5a,STCBE-0,CAMP_DIW_01,P14,1020,BOGOF,29,101,73440.00,72,29580.00,103020.00,Coimbatore,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
1353,160abb,STCBE-3,CAMP_SAN_01,P02,860,33% OFF,336,534,170280.00,198,288960.00,459240.00,Coimbatore,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1354,613571,STTRV-1,CAMP_DIW_01,P15,3000,500 Cashback,168,514,1038000.00,346,504000.00,1542000.00,Trivandrum,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
1355,fea4be,STMYS-3,CAMP_SAN_01,P07,300,BOGOF,30,129,29700.00,99,9000.00,38700.00,Mysuru,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
1356,d33301,STHYD-0,CAMP_DIW_01,P05,55,25% OFF,98,88,-550.00,-10,5390.00,4840.00,Hyderabad,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
1357,675714,STCBE-3,CAMP_DIW_01,P13,350,BOGOF,61,201,49000.00,140,21350.00,70350.00,Coimbatore,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
1358,4cefe1,STMYS-1,CAMP_DIW_01,P12,62,50% OFF,127,185,3596.00,58,7874.00,11470.00,Mysuru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1359,34395c,STBLR-0,CAMP_DIW_01,P15,3000,500 Cashback,434,1514,3240000.00,1080,1302000.00,4542000.00,Bengaluru,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
1360,90b5b0,STBLR-3,CAMP_SAN_01,P05,55,25% OFF,25,18,-385.00,-7,1375.00,990.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
1361,6e79d3,STBLR-2,CAMP_SAN_01,P04,370,BOGOF,373,1439,394420.00,1066,138010.00,532430.00,Bengaluru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1362,79bfae,STMYS-2,CAMP_DIW_01,P10,65,50% OFF,134,182,3120.00,48,8710.00,11830.00,Mysuru,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1363,5202ed,STBLR-4,CAMP_DIW_01,P03,156,25% OFF,306,275,-4836.00,-31,47736.00,42900.00,Bengaluru,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1364,e31e72,STHYD-4,CAMP_SAN_01,P10,50,25% OFF,33,31,-100.00,-2,1650.00,1550.00,Hyderabad,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1365,3131b7,STMYS-3,CAMP_SAN_01,P09,90,25% OFF,54,45,-810.00,-9,4860.00,4050.00,Mysuru,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
1366,d134e0,STBLR-3,CAMP_DIW_01,P15,3000,500 Cashback,442,1365,2769000.00,923,1326000.00,4095000.00,Bengaluru,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
1367,605f5e,STVJD-0,CAMP_DIW_01,P06,415,25% OFF,52,50,-830.00,-2,21580.00,20750.00,Vijayawada,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
1368,d622c3,STHYD-0,CAMP_SAN_01,P10,50,25% OFF,25,20,-250.00,-5,1250.00,1000.00,Hyderabad,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1369,fc3573,STMYS-2,CAMP_SAN_01,P08,1190,BOGOF,61,163,121380.00,102,72590.00,193970.00,Mysuru,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
1370,d4b484,STHYD-2,CAMP_DIW_01,P10,65,50% OFF,140,186,2990.00,46,9100.00,12090.00,Hyderabad,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1371,9c5d5a,STMDU-1,CAMP_DIW_01,P02,860,33% OFF,308,455,126420.00,147,264880.00,391300.00,Madurai,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1372,1507,STMDU-3,CAMP_DIW_01,P09,110,50% OFF,57,61,440.00,4,6270.00,6710.00,Madurai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
1373,91fec3,STMYS-1,CAMP_DIW_01,P06,415,25% OFF,101,79,-9130.00,-22,41915.00,32785.00,Mysuru,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
1374,66c422,STBLR-5,CAMP_DIW_01,P07,300,BOGOF,66,227,48300.00,161,19800.00,68100.00,Bengaluru,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
1375,0e888c,STVSK-3,CAMP_DIW_01,P02,860,33% OFF,274,334,51600.00,60,235640.00,287240.00,Visakhapatnam,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1376,fe72b2,STHYD-3,CAMP_SAN_01,P13,350,BOGOF,133,337,71400.00,204,46550.00,117950.00,Hyderabad,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
1377,baecfe,STVJD-0,CAMP_SAN_01,P12,62,50% OFF,31,43,744.00,12,1922.00,2666.00,Vijayawada,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1378,261bd6,STCHE-0,CAMP_DIW_01,P02,860,33% OFF,308,452,123840.00,144,264880.00,388720.00,Chennai,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1379,85e08f,STVSK-4,CAMP_DIW_01,P08,1190,BOGOF,50,152,121380.00,102,59500.00,180880.00,Visakhapatnam,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
1380,73564c,STBLR-5,CAMP_SAN_01,P11,190,50% OFF,43,63,3800.00,20,8170.00,11970.00,Bengaluru,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
1381,316f12,STHYD-6,CAMP_SAN_01,P05,55,25% OFF,33,27,-330.00,-6,1815.00,1485.00,Hyderabad,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
1382,eb3ac8,STHYD-0,CAMP_SAN_01,P06,415,25% OFF,42,34,-3320.00,-8,17430.00,14110.00,Hyderabad,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
1383,930325,STTRV-0,CAMP_SAN_01,P09,90,25% OFF,31,28,-270.00,-3,2790.00,2520.00,Trivandrum,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
1384,292d0a,STMDU-0,CAMP_SAN_01,P01,172,33% OFF,219,304,14620.00,85,37668.00,52288.00,Madurai,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1385,d4fced,STHYD-0,CAMP_SAN_01,P13,350,BOGOF,132,520,135800.00,388,46200.00,182000.00,Hyderabad,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
1386,da3d1d,STVSK-2,CAMP_DIW_01,P06,415,25% OFF,78,69,-3735.00,-9,32370.00,28635.00,Visakhapatnam,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
1387,73f158,STHYD-2,CAMP_SAN_01,P14,1020,BOGOF,118,459,347820.00,341,120360.00,468180.00,Hyderabad,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
1388,b8c7c8,STHYD-6,CAMP_SAN_01,P10,50,25% OFF,31,26,-250.00,-5,1550.00,1300.00,Hyderabad,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1389,141aea,STCHE-7,CAMP_SAN_01,P14,1020,BOGOF,111,493,389640.00,382,113220.00,502860.00,Chennai,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
1390,42ba27,STBLR-2,CAMP_DIW_01,P05,55,25% OFF,115,101,-770.00,-14,6325.00,5555.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
1391,870b25,STMYS-0,CAMP_SAN_01,P04,370,BOGOF,418,1116,258260.00,698,154660.00,412920.00,Mysuru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1392,e3929b,STMYS-0,CAMP_DIW_01,P12,62,50% OFF,98,128,1860.00,30,6076.00,7936.00,Mysuru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1393,6562df,STCBE-1,CAMP_SAN_01,P14,1020,BOGOF,78,310,236640.00,232,79560.00,316200.00,Coimbatore,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
1394,fe94ae,STMYS-1,CAMP_SAN_01,P04,370,BOGOF,450,1984,567580.00,1534,166500.00,734080.00,Mysuru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1395,66b7cc,STCHE-3,CAMP_DIW_01,P13,350,BOGOF,82,328,86100.00,246,28700.00,114800.00,Chennai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
1396,3d7dc9,STCHE-1,CAMP_DIW_01,P10,65,50% OFF,127,133,390.00,6,8255.00,8645.00,Chennai,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1397,5.40E+190,STBLR-0,CAMP_DIW_01,P02,860,33% OFF,362,535,148780.00,173,311320.00,460100.00,Bengaluru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1398,1d8f76,STMYS-0,CAMP_DIW_01,P01,172,33% OFF,301,433,22704.00,132,51772.00,74476.00,Mysuru,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1399,4e7ca5,STMYS-1,CAMP_DIW_01,P07,300,BOGOF,54,219,49500.00,165,16200.00,65700.00,Mysuru,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
1400,1bb04d,STCBE-3,CAMP_SAN_01,P01,172,33% OFF,240,355,19780.00,115,41280.00,61060.00,Coimbatore,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1401,793873,STVSK-2,CAMP_DIW_01,P03,156,25% OFF,248,225,-3588.00,-23,38688.00,35100.00,Visakhapatnam,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1402,536fbf,STMLR-2,CAMP_DIW_01,P15,3000,500 Cashback,217,659,1326000.00,442,651000.00,1977000.00,Mangalore,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
1403,b68b77,STCBE-0,CAMP_SAN_01,P01,172,33% OFF,244,368,21328.00,124,41968.00,63296.00,Coimbatore,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1404,434698,STVSK-0,CAMP_SAN_01,P12,62,50% OFF,39,63,1488.00,24,2418.00,3906.00,Visakhapatnam,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1405,021d48,STMLR-2,CAMP_SAN_01,P14,1020,BOGOF,61,243,185640.00,182,62220.00,247860.00,Mangalore,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
1406,a386d9,STCHE-2,CAMP_SAN_01,P09,90,25% OFF,54,50,-360.00,-4,4860.00,4500.00,Chennai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
1407,b46d32,STMDU-1,CAMP_SAN_01,P04,370,BOGOF,337,1337,370000.00,1000,124690.00,494690.00,Madurai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1408,3af058,STVSK-3,CAMP_DIW_01,P07,300,BOGOF,36,108,21600.00,72,10800.00,32400.00,Visakhapatnam,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
1409,0efde2,STCHE-7,CAMP_SAN_01,P03,200,BOGOF,448,1895,289400.00,1447,89600.00,379000.00,Chennai,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1410,80be79,STBLR-4,CAMP_SAN_01,P08,1190,BOGOF,39,156,139230.00,117,46410.00,185640.00,Bengaluru,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
1411,879d9a,STBLR-2,CAMP_DIW_01,P15,3000,500 Cashback,318,915,1791000.00,597,954000.00,2745000.00,Bengaluru,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
1412,742ad5,STBLR-4,CAMP_DIW_01,P02,860,33% OFF,357,549,165120.00,192,307020.00,472140.00,Bengaluru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1413,b2270b,STHYD-0,CAMP_DIW_01,P07,300,BOGOF,52,173,36300.00,121,15600.00,51900.00,Hyderabad,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
1414,2e0f86,STMDU-2,CAMP_DIW_01,P12,62,50% OFF,71,80,558.00,9,4402.00,4960.00,Madurai,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1415,d85264,STMLR-1,CAMP_SAN_01,P07,300,BOGOF,30,120,27000.00,90,9000.00,36000.00,Mangalore,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
1416,34e00a,STCBE-1,CAMP_DIW_01,P11,190,50% OFF,61,65,760.00,4,11590.00,12350.00,Coimbatore,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
1417,e918c8,STBLR-4,CAMP_SAN_01,P09,90,25% OFF,66,56,-900.00,-10,5940.00,5040.00,Bengaluru,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
1418,05d8e7,STMYS-1,CAMP_SAN_01,P12,62,50% OFF,45,71,1612.00,26,2790.00,4402.00,Mysuru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1419,a0da88,STMLR-2,CAMP_DIW_01,P03,156,25% OFF,204,175,-4524.00,-29,31824.00,27300.00,Mangalore,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1420,4c7359,STVSK-2,CAMP_SAN_01,P09,90,25% OFF,43,35,-720.00,-8,3870.00,3150.00,Visakhapatnam,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
1421,f30579,STBLR-9,CAMP_DIW_01,P02,860,33% OFF,337,488,129860.00,151,289820.00,419680.00,Bengaluru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1422,bed4b4,STMLR-1,CAMP_SAN_01,P10,50,25% OFF,13,10,-150.00,-3,650.00,500.00,Mangalore,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1423,c8035e,STCHE-3,CAMP_SAN_01,P13,350,BOGOF,122,529,142450.00,407,42700.00,185150.00,Chennai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
1424,8819fd,STBLR-2,CAMP_DIW_01,P04,290,25% OFF,350,304,-13340.00,-46,101500.00,88160.00,Bengaluru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1425,6639a5,STMDU-0,CAMP_SAN_01,P07,300,BOGOF,31,130,29700.00,99,9300.00,39000.00,Madurai,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
1426,dc23bb,STVSK-0,CAMP_DIW_01,P08,1190,BOGOF,42,145,122570.00,103,49980.00,172550.00,Visakhapatnam,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
1427,df4373,STMDU-2,CAMP_SAN_01,P07,300,BOGOF,33,128,28500.00,95,9900.00,38400.00,Madurai,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
1428,7c09bf,STVSK-4,CAMP_SAN_01,P10,50,25% OFF,21,15,-300.00,-6,1050.00,750.00,Visakhapatnam,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1429,8f512d,STCBE-3,CAMP_SAN_01,P04,370,BOGOF,364,1434,395900.00,1070,134680.00,530580.00,Coimbatore,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1430,eb5927,STMDU-1,CAMP_SAN_01,P06,415,25% OFF,21,17,-1660.00,-4,8715.00,7055.00,Madurai,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
1431,87bb82,STCBE-0,CAMP_SAN_01,P15,3000,500 Cashback,126,275,447000.00,149,378000.00,825000.00,Coimbatore,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
1432,26e506,STCHE-0,CAMP_SAN_01,P09,90,25% OFF,72,59,-1170.00,-13,6480.00,5310.00,Chennai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
1433,fe4a15,STCBE-4,CAMP_SAN_01,P01,172,33% OFF,205,284,13588.00,79,35260.00,48848.00,Coimbatore,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1434,30c488,STTRV-0,CAMP_SAN_01,P01,172,33% OFF,132,187,9460.00,55,22704.00,32164.00,Trivandrum,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1435,7641,STBLR-1,CAMP_SAN_01,P14,1020,BOGOF,97,257,163200.00,160,98940.00,262140.00,Bengaluru,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
1436,dabee8,STBLR-1,CAMP_SAN_01,P05,55,25% OFF,19,17,-110.00,-2,1045.00,935.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
1437,ba86f4,STVSK-1,CAMP_DIW_01,P13,350,BOGOF,61,204,50050.00,143,21350.00,71400.00,Visakhapatnam,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
1438,4236be,STTRV-0,CAMP_SAN_01,P14,1020,BOGOF,70,280,214200.00,210,71400.00,285600.00,Trivandrum,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
1439,c43947,STHYD-5,CAMP_SAN_01,P06,415,25% OFF,39,35,-1660.00,-4,16185.00,14525.00,Hyderabad,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
1440,a617b5,STHYD-4,CAMP_SAN_01,P14,1020,BOGOF,102,410,314160.00,308,104040.00,418200.00,Hyderabad,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
1441,d04921,STMLR-1,CAMP_DIW_01,P10,65,50% OFF,50,68,1170.00,18,3250.00,4420.00,Mangalore,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1442,e60b61,STMLR-0,CAMP_SAN_01,P06,415,25% OFF,15,12,-1245.00,-3,6225.00,4980.00,Mangalore,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
1443,c9fa13,STHYD-4,CAMP_SAN_01,P04,370,BOGOF,403,1567,430680.00,1164,149110.00,579790.00,Hyderabad,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1444,7bb8ed,STCHE-2,CAMP_SAN_01,P08,1190,BOGOF,45,175,154700.00,130,53550.00,208250.00,Chennai,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
1445,20eb36,STCBE-1,CAMP_DIW_01,P10,65,50% OFF,80,92,780.00,12,5200.00,5980.00,Coimbatore,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
1446,166ffe,STMYS-1,CAMP_SAN_01,P10,50,25% OFF,28,20,-400.00,-8,1400.00,1000.00,Mysuru,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1447,985960,STCBE-4,CAMP_SAN_01,P06,415,25% OFF,21,17,-1660.00,-4,8715.00,7055.00,Coimbatore,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
1448,4dcb0e,STBLR-8,CAMP_SAN_01,P03,200,BOGOF,360,1414,210800.00,1054,72000.00,282800.00,Bengaluru,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
1449,f304a8,STMYS-1,CAMP_DIW_01,P04,290,25% OFF,204,157,-13630.00,-47,59160.00,45530.00,Mysuru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1450,9b5299,STBLR-6,CAMP_DIW_01,P04,290,25% OFF,360,320,-11600.00,-40,104400.00,92800.00,Bengaluru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1451,1130ea,STHYD-6,CAMP_DIW_01,P14,1020,BOGOF,45,155,112200.00,110,45900.00,158100.00,Hyderabad,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
1452,0a2689,STBLR-8,CAMP_SAN_01,P12,62,50% OFF,55,77,1364.00,22,3410.00,4774.00,Bengaluru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
1453,03b653,STCBE-3,CAMP_DIW_01,P02,860,33% OFF,266,446,154800.00,180,228760.00,383560.00,Coimbatore,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
1454,46d796,STHYD-6,CAMP_SAN_01,P07,300,BOGOF,51,205,46200.00,154,15300.00,61500.00,Hyderabad,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
1455,d62a10,STCHE-7,CAMP_DIW_01,P13,350,BOGOF,63,242,62650.00,179,22050.00,84700.00,Chennai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
1456,380c68,STTRV-1,CAMP_DIW_01,P07,300,BOGOF,29,96,20100.00,67,8700.00,28800.00,Trivandrum,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
1457,35418e,STTRV-0,CAMP_DIW_01,P14,1020,BOGOF,21,70,49980.00,49,21420.00,71400.00,Trivandrum,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
1458,5f2bb8,STBLR-8,CAMP_SAN_01,P11,190,50% OFF,45,62,3230.00,17,8550.00,11780.00,Bengaluru,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
1459,9.90E+87,STHYD-6,CAMP_DIW_01,P05,55,25% OFF,117,104,-715.00,-13,6435.00,5720.00,Hyderabad,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
1460,c25b15,STHYD-6,CAMP_DIW_01,P07,300,BOGOF,63,218,46500.00,155,18900.00,65400.00,Hyderabad,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
